id,title,link,company,snippet,area
4651,Dynamically create repositories upon image push to Amazon ECR,https://aws.amazon.com/blogs/containers/dynamically-create-repositories-upon-image-push-to-amazon-ecr/,Amazon,"Apr 17, 2024 ... EventBridge is a service that provides real-time access to changes in data in AWS services, your own applications, and Software-as-a-Service (SaaS) applications ...",Others
1556,Train Your Own LLM or Use an Existing One? | Salesforce,https://www.salesforce.com/blog/adapt-or-train-your-own-llm/,Salesforce,"Oct 12, 2023 ... How To Unlock the Power of Generative AI Without Building Your Own LLM ... Large language models (LLMs) are a type of AI that can generate human-like ...",SE for FM/LLM/GenAI
2121,New Risk Calculation Record in Financial Services with Dell Technologies and NVIDIA H100 System for HPC and AI,https://developer.nvidia.com/blog/new-risk-calculation-record-in-financial-services-with-dell-and-h100-system-for-hpc-and-ai/,Nvidia,"Nov 27, 2023 ... ... large language models (LLMs). ... Solutions typically involve combining various modeling techniques, such as HPC quantitative finance, ML, RL, and NLP LLM ...",SE for FM/LLM/GenAI
1308,Enhancing S/4HANA with SAP HANA Cloud Vector Store and GenAI,https://community.sap.com/t5/technology-blogs-by-sap/enhancing-s-4hana-with-sap-hana-cloud-vector-store-and-genai/ba-p/13655191,SAP,"Apr 2, 2024 ... Integrating with Generative AI Hub. The Generative AI Hub serves as a gateway to various large language models (LLMs), including GPT-3.5, GPT-4 and others.",SE for FM/LLM/GenAI
904,Ignite 2023: What's new in Azure AI Platforms – Charting the Future ...,https://techcommunity.microsoft.com/t5/ai-machine-learning-blog/ignite-2023-what-s-new-in-azure-ai-platforms-charting-the-future/ba-p/3980465,Microsoft,"Nov 15, 2023 ... AI developers and machine learning professionals can now start their journey with the intuitive interface, Command Line Interface (CLI), and Software ...",SE for FM/LLM/GenAI
1808,"Bringing Personality to Pixels, Inworld Levels Up Game Characters Using Generative AI",https://blogs.nvidia.com/blog/generative-ai-npcs/,Nvidia,"Dec 4, 2023 ... Inworld AI is changing the game by using generative AI to drive NPC behaviors that are dynamic and responsive to player actions. ... large language models (LLMs).",SE for FM/LLM/GenAI
2857,Using AWS CloudFormation and AWS Cloud Development Kit to provision multicloud resources,https://aws.amazon.com/blogs/devops/using-aws-cloudformation-and-aws-cloud-development-kit-to-provision-multicloud-resources/,Amazon,"Sep 8, 2023 ... Aaron Sempf is a Global Principal Partner Solutions Architect, in the Global Systems Integrators team. With over twenty years in software engineering and ...",Others
644,Generate synthetic data with BigQuery DataFrames and LLMs ...,https://cloud.google.com/blog/products/data-analytics/generate-synthetic-data-with-bigquery-dataframes-and-llms,Google,"Jun 11, 2024 ... ... generative AI models, by integrating with Vertex AI. This versatile set of ... Since we already defined the schema, now let's call into the LLM to generate the ...",SE for FM/LLM/GenAI
6518,Hybrid Architectures: A Modern Approach for SAP Data Integration - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/hybrid-architectures-a-modern-approach-for-sap-data-integration/ba-p/13685389,SAP,"Apr 29, 2024 ... Software Product. View products (2). Labels: Expert Insights​. 3 Comments ... Supercharging GenAI: Why Narrow Intelligence might be the Missing Piece in ...",Others
4624,"Why Fugaku, Japan's fastest supercomputer, went virtual on AWS ...",https://aws.amazon.com/blogs/publicsector/why-fugaku-japans-fastest-supercomputer-went-virtual-on-aws/,Amazon,"Apr 16, 2024 ... Virtual Fugaku provides a way to run software developed for the supercomputer, unchanged, on the AWS Cloud. ... What is Generative AI? AWS Cloud Security ...",Others
1354,GenAI in HCM is here—add it (for free) in 3 steps,https://blogs.oracle.com/fusioninsider/post/genai-in-hcm-is-here-add-it-for-free-in-3-steps,Oracle,"Feb 15, 2024 ... This might sound odd coming from a software vendor, but the biggest benefits ... Oracle enhances Fusion HCM with generative AI. Fusion Development. The ...",Others
19,Google's Gemma Optimized Across All NVIDIA AI Platforms | NVIDIA ...,https://blogs.nvidia.com/blog/google-gemma-llm-rtx-ai-pc/,Nvidia,"Feb 21, 2024 ... ... LLM, an open-source library for optimizing large language model inference, when running on NVIDIA GPUs in the data center, in the cloud, and locally on ...",SE for FM/LLM/GenAI
728,Introducing a developer's course on post-quantum cryptography,https://developer.ibm.com/blogs/quantum-introducing-course-post-quantum-cryptography/,IBM,"Sep 12, 2023 ... These are security engineers and, more broadly, developers who are responsible for ensuring enterprise software ... Generative AI for developers · Open ...",Others
2571,Federated XGBoost Made Practical and Productive with NVIDIA FLARE,https://developer.nvidia.com/blog/federated-xgboost-made-practical-and-productive-with-nvidia-flare/,Nvidia,"Jun 28, 2024 ... ... Generative AI(432). Networking(273). Recommenders / Personalization(124) ... Yuan-Ting is a senior software engineer at NVIDIA. He is working on NVIDIA ...",SE for FM/LLM/GenAI
6945,What Is SPIN Selling? | Salesforce,https://www.salesforce.com/blog/spin-selling/,Salesforce,"Jun 4, 2024 ... Using generative AI to create voice and video call summaries is a super helpful feature of some CRM software. Rehearse with your team: Run mock sales ...",Others
3313,Techniques to improve the state-of-the-art in Cloud FinOps using Amazon Neptune,https://aws.amazon.com/blogs/database/techniques-to-improve-the-state-of-the-art-in-cloud-finops-using-amazon-neptune/,Amazon,"Oct 31, 2023 ... FinOps software then rolls up cost by these tags into reporting lines. ... Large language models (LLMs) can be inconsistent in answering questions ...",Others
3046,Robust time series forecasting with MLOps on Amazon SageMaker,https://aws.amazon.com/blogs/machine-learning/robust-time-series-forecasting-with-mlops-on-amazon-sagemaker/,Amazon,"Sep 28, 2023 ... Alston Chan is a Software Development Engineer at Amazon Ads. He builds ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",Others
3083,Build an end-to-end MLOps pipeline for visual quality inspection at the edge – Part 2,https://aws.amazon.com/blogs/machine-learning/build-an-end-to-end-mlops-pipeline-for-visual-quality-inspection-at-the-edge-part-2/,Amazon,"Oct 2, 2023 ... With a passion for automation, Joerg has worked as a software developer ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",SE for FM/LLM/GenAI
5998,Data virtualization unifies data for seamless AI and analytics - IBM ...,https://www.ibm.com/blog/data-virtualization-unifies-data-for-seamless-ai-and-analytics/,IBM,"Apr 15, 2024 ... ... software suites used for various functions, such as enterprise ... With the rise of generative AI chatbots, foundation models now use this rich data set.",Others
3930,"AWS Weekly Roundup—Amazon Route53, Amazon EventBridge, Amazon SageMaker, and more – January 15, 2024",https://aws.amazon.com/blogs/aws/aws-weekly-roundup-amazon-route53-amazon-eventbridge-amazon-sagemaker-and-more-january-15-2024/,Amazon,"Jan 15, 2024 ... She has 20 years of experience working in the software industry building and scaling applications. ... What is Generative AI? AWS Cloud Security · What's New ...",Others
4438,AWS and IRCAI announce winners of the 2023 Compute For Climate Fellowship and open applications for 2024,https://aws.amazon.com/blogs/startups/aws-and-ircai-announce-winners-of-the-2023-compute-for-climate-fellowship-and-open-applications-for-2024/,Amazon,"Mar 21, 2024 ... ... generative AI and high performance computing, to solve some of the biggest challenges in the fight against climate change. How can the world speed up ...",Others
3193,Reserve your seat: Microsoft workloads on AWS sessions at re:Invent 2023,https://aws.amazon.com/blogs/modernizing-with-aws/reserve-your-seat-microsoft-workloads-on-aws-sessions-at-reinvent-2023/,Amazon,"Oct 17, 2023 ... Software developers are always asked to do more with less. You need to ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",Others
6479,Colombia Production Number Range Retrieval from DIAN - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/colombia-production-number-range-retrieval-from-dian/ba-p/13659634,SAP,"Apr 8, 2024 ... The taxpayer must perform a series of tests to verify the software's correct functioning and compliance with the e-invoicing requirements. ... LLM Fine-tuning in ...",Others
4677,Guardrails for Amazon Bedrock now available with new safety filters and privacy controls,https://aws.amazon.com/blogs/aws/guardrails-for-amazon-bedrock-now-available-with-new-safety-filters-and-privacy-controls/,Amazon,"Apr 23, 2024 ... ... foundation models (FMs), improving end-user experiences and standardizing safety controls across generative AI applications. ... (LLMs) in Amazon Bedrock ...",SE for FM/LLM/GenAI
852,An energy-efficient analog chip for AI inference - IBM Research,https://research.ibm.com/blog/analog-ai-chip-inference,IBM,"Aug 10, 2023 ... ... foundation models and generative AI. But running these models on traditional ... software-equivalent neural network accuracies across a wide variety of ...",Others
352,Build an internal SaaS service with cost and usage tracking for foundation models on Amazon Bedrock,https://aws.amazon.com/blogs/machine-learning/build-an-internal-saas-service-with-cost-and-usage-tracking-for-foundation-models-on-amazon-bedrock/,Amazon,"Feb 9, 2024 ... Enterprises are seeking to quickly unlock the potential of generative AI by providing access to foundation models (FMs) to different lines of business (LOBs).",SE for FM/LLM/GenAI
2939,Multi-region workflows for Flame on AWS using Hammerspace,https://aws.amazon.com/blogs/media/multi-region-workflows-for-flame-on-aws-using-hammerspace/,Amazon,"Sep 17, 2023 ... Hammerspace's software provides the ability to share all of this stored data ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press ...",Others
1122,Azure OpenAI On Your Data with Semantic Kernel | Semantic Kernel,https://devblogs.microsoft.com/semantic-kernel/azure-openai-on-your-data-with-semantic-kernel/,Microsoft,"Jun 12, 2024 ... Dmytro Struk Senior Software Engineer, Semantic Kernel ... NET team, Jordan Matthiesen and Luis Quintanilla, focused on Building Generative AI apps with .",SE for FM/LLM/GenAI
2331,Building High-Performance Applications in the Era of Accelerated Computing,https://developer.nvidia.com/blog/building-high-performance-applications-in-the-era-of-accelerated-computing/,Nvidia,"Mar 25, 2024 ... ... Software; Webinar: Accelerate High-Fidelity Computational Fluid Dynamics with ... Generative AI | Simulation / Modeling / Design | HPC / Scientific ...",Others
190,Applying Mixture of Experts in LLM Architectures | NVIDIA Technical ...,https://developer.nvidia.com/blog/applying-mixture-of-experts-in-llm-architectures/,Nvidia,"Mar 14, 2024 ... Mixture of experts (MoE) large language model (LLM) ... Measuring Generative AI Model Performance Using NVIDIA GenAI-Perf and an OpenAI-Compatible API.",SE for FM/LLM/GenAI
3188,Stellantis: driving innovation by investing in employees' digital skills ...,https://aws.amazon.com/blogs/training-and-certification/stellantis-driving-innovation-by-investing-in-employees/,Amazon,"Oct 16, 2023 ... ... software, and electrification roles internally. Stellantis has already seen ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press ...",Others
951,Microsoft and SAP collaborate to modernize identity for SAP customers,https://techcommunity.microsoft.com/t5/security-compliance-and-identity/microsoft-and-sap-collaborate-to-modernize-identity-for-sap/ba-p/4056600,Microsoft,"Feb 15, 2024 ... Microsoft is pleased to announce that we're collaborating with SAP – the market leader in enterprise application software to develop a solution that.",Others
4341,"Petabyte-scale log analytics with Amazon S3, Amazon OpenSearch Service, and Amazon OpenSearch Ingestion",https://aws.amazon.com/blogs/big-data/petabyte-scale-log-analytics-with-amazon-s3-amazon-opensearch-service-and-amazon-opensearch-ingestion/,Amazon,"Mar 7, 2024 ... ... software. There are two ways that you can use Amazon S3 as a source to ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",Others
