id,company,activity,tasks,title,link
1266,SAP,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],AI Foundation on SAP BTP: Q1 2024 Release Highlights,https://community.sap.com/t5/technology-blogs-by-sap/ai-foundation-on-sap-btp-q1-2024-release-highlights/ba-p/13639750
6686,Oracle,2. Data Management,['2.6. RAG for FM/LLM/GenAI'],Effortlessly Build AI-Powered Q/A Apps Using HeatWave GenAI,https://blogs.oracle.com/mysql/post/effortlessly-build-aipowered-qa-apps-using-heatwave-genai
5318,Amazon,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],Build enterprise-grade applications with natural language using AWS App Studio (preview),https://aws.amazon.com/blogs/aws/build-custom-business-applications-without-cloud-expertise-using-aws-app-studio-preview/
2326,Nvidia,2. Data Management,"['2.2. Dataset Cleaning and Preparation', '2.1. Dataset Collection', '2.4. Feature Engineering']",Scale and Curate High-Quality Datasets for LLM Training with NVIDIA NeMo Curator,https://developer.nvidia.com/blog/scale-and-curate-high-quality-datasets-for-llm-training-with-nemo-curator/
871,Microsoft,6. System Architecture and Orchestration,['6.5. Platforms/Tools/Studios for FM/LLM/GenAI'],Innovate with Azure AI Studio AMA: Unleashing Generative AI for Enterprise Solutions,https://techcommunity.microsoft.com/t5/artificial-intelligence-machine/innovate-with-azure-ai-studio-ama-unleashing-generative-ai-for/ev-p/3998814
2180,Nvidia,5. Model Deployment and Operation,['5.4. Model Serving and Scaling'],Accelerating Inference on End-to-End Workflows with H2O.ai and NVIDIA,https://developer.nvidia.com/blog/accelerating-inference-on-end-to-end-workflows-with-h2o-ai-and-nvidia/
3614,Amazon,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']",Nebraska Judicial Branch modernizes its Electronic Exhibits System using AWS,https://aws.amazon.com/blogs/publicsector/nebraska-judicial-branch-modernizes-its-electronic-exhibits-system-using-aws/
5104,Amazon,6. System Architecture and Orchestration,['6.1. Model and Prompt Chaining'],Empowering predictive maintenance with Amazon Bedrock | AWS ...,https://aws.amazon.com/blogs/industries/empowering-predictive-maintenance-with-amazon-bedrock/
2439,Nvidia,5. Model Deployment and Operation,['5.2. Model Deployment on Device'],"Supercharge Generative AI Development with Firebase Genkit, Optimized by NVIDIA RTX GPUs",https://developer.nvidia.com/blog/supercharge-generative-ai-development-with-firebase-genkit-optimized-by-nvidia-rtx-gpus/
834,IBM,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],A new way to collaboratively customize LLMs - IBM Research,https://research.ibm.com/blog/instruct-lab
5303,Amazon,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],Choice: Keeping pace with emerging models for generative AI in Life Sciences,https://aws.amazon.com/blogs/industries/choice-keeping-pace-with-emerging-models-for-generative-ai-in-life-sciences/
194,Nvidia,5. Model Deployment and Operation,['5.2. Model Deployment on Device'],Bringing Generative AI to the Edge with NVIDIA Metropolis Microservices for Jetson,https://developer.nvidia.com/blog/bringing-generative-ai-to-the-edge-with-nvidia-metropolis-microservices-for-jetson/
1397,Oracle,5. Model Deployment and Operation,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']",Ampere Computing and Wallaroo.AI expand advanced AI options to OCI,https://blogs.oracle.com/cloud-infrastructure/post/ampere-computing-and-wallarooai-expand-advanced-ai-options-to-oracle-cloud-infrastructure-oci
1973,Nvidia,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],Customizing AI Models: Train Character Detection and Recognition Models with NVIDIA TAO,https://developer.nvidia.com/blog/create-custom-character-detection-and-recognition-models-with-nvidia-tao-part-1/
4805,Amazon,2. Data Management,['2.6. RAG for FM/LLM/GenAI'],Unleashing the power of generative AI: Verisk's journey to an Instant ...,https://aws.amazon.com/blogs/machine-learning/unleashing-the-power-of-generative-ai-verisks-journey-to-an-instant-insight-engine-for-enhanced-customer-support/
1134,Microsoft,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI']",Making Plans with Semantic Kernel: Implementing the Microsoft Graph Plugin,https://devblogs.microsoft.com/semantic-kernel/making-plans-with-semantic-kernel-implementing-the-microsoft-graph-plugin/
3649,Amazon,2. Data Management,['2.3. Dataset Labeling and Annotation'],Akridata accelerates processing of unstructured data with Amazon S3 Express One Zone,https://aws.amazon.com/blogs/storage/akridata-accelerates-processing-of-unstructured-data-with-amazon-s3-express-one-zone/
2118,Nvidia,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],Accelerate AI Workflows for 3D Medical Imaging with NVIDIA MONAI Cloud APIs,https://developer.nvidia.com/blog/accelerate-ai-workflows-for-3d-medical-imaging-with-nvidia-monai-cloud-apis/
15,Nvidia,5. Model Deployment and Operation,['5.2. Model Deployment on Device'],NVIDIA Expands Robotics Platform to Meet the Rise of Generative AI,https://blogs.nvidia.com/blog/metropolis-jetson-isaac-robotics-edge-ai-developers/
2047,Nvidia,5. Model Deployment and Operation,['5.4. Model Serving and Scaling'],Unlock Faster Image Generation in Stable Diffusion Web UI with NVIDIA TensorRT,https://developer.nvidia.com/blog/unlock-faster-image-generation-in-stable-diffusion-web-ui-with-nvidia-tensorrt/
117,Nvidia,3. Model Fine-Tuning,['3.2. Low-Rank Adaptation (LoRA) for Foundation Models'],Amdocs Accelerates Generative AI Performance and Lowers Costs with NVIDIA NIM,https://developer.nvidia.com/blog/amdocs-accelerates-generative-ai-performance-and-lowers-costs-with-nvidia-nim/
93,Nvidia,5. Model Deployment and Operation,['5.2. Model Deployment on Device'],NVIDIA and Alphabet's Intrinsic Put Next-Gen Robotics Within Grasp ...,https://blogs.nvidia.com/blog/alphabet-intrinsic-robotics-isaac-manipulator/
3825,Amazon,5. Model Deployment and Operation,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud']",Amazon SageMaker model parallel library now accelerates PyTorch FSDP workloads by up to 20%,https://aws.amazon.com/blogs/machine-learning/amazon-sagemaker-model-parallel-library-now-accelerates-pytorch-fsdp-workloads-by-up-to-20/
3750,Amazon,3. Model Fine-Tuning,['3.2. Low-Rank Adaptation (LoRA) for Foundation Models'],Fine-tune Llama 2 using QLoRA and Deploy it on Amazon SageMaker with AWS Inferentia2,https://aws.amazon.com/blogs/machine-learning/fine-tune-llama-2-using-qlora-and-deploy-it-on-amazon-sagemaker-with-aws-inferentia2/
102,Nvidia,4. Evaluation and Quality Assurance,['4.5. Model Safety and Compliance'],Best Practices for Securing LLM-Enabled Applications | NVIDIA ...,https://developer.nvidia.com/blog/best-practices-for-securing-llm-enabled-applications/
1268,SAP,6. System Architecture and Orchestration,['6.5. Platforms/Tools/Studios for FM/LLM/GenAI'],SAP TechEd 2023 Executive Keynote - Highlights - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/sap-teched-2023-executive-keynote-highlights/ba-p/13576476
861,Microsoft,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Introducing NVIDIA Nemotron-3 8B LLMs on the Model Catalog,https://techcommunity.microsoft.com/t5/ai-machine-learning-blog/introducing-nvidia-nemotron-3-8b-llms-on-the-model-catalog/ba-p/3983569
461,Google,6. System Architecture and Orchestration,['6.5. Platforms/Tools/Studios for FM/LLM/GenAI'],Responsible AI at Google Research: User Experience Team,http://research.google/blog/responsible-ai-at-google-research-user-experience-team/
2526,Nvidia,5. Model Deployment and Operation,['5.2. Model Deployment on Device'],Generate Traffic Insights Using YOLOv8 and NVIDIA JetPack 6.0,https://developer.nvidia.com/blog/generate-traffic-insights-using-yolov8-and-nvidia-jetpack-6-0/
32,Nvidia,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],NVIDIA to Acquire GPU Orchestration Software Provider Run:ai,https://blogs.nvidia.com/blog/runai/
7027,Alibaba,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Unleashing Creativity Exploring the Power of Generative AI on Cloud,https://www.alibabacloud.com/blog/unleashing-creativity-exploring-the-power-of-generative-ai-on-cloud_600576
641,Google,2. Data Management,['2.6. RAG for FM/LLM/GenAI'],Build User Authentication into your GenAI App Accessing Database ...,https://cloud.google.com/blog/products/ai-machine-learning/build-user-authentication-into-your-genai-app-accessing-database
1861,Nvidia,6. System Architecture and Orchestration,['6.1. Model and Prompt Chaining'],Staying in Sync: NVIDIA Combines Digital Twins With Real-Time AI for Industrial Automation,https://blogs.nvidia.com/blog/ai-digital-twins-industrial-automation-demo/
1046,Microsoft,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],GUEST POST: Getting Started with Semantic Kernel for LangChain users,https://devblogs.microsoft.com/semantic-kernel/getting-started-with-semantic-kernel-for-langchain-users/
6311,SAP,6. System Architecture and Orchestration,"['6.1. Model and Prompt Chaining', '6.2. Workflow Orchestration for FM/LLM/GenAI']","SAP TechEd 2023 Through My Lens: SAP BTP reference architectures, use cases, collaboration, and fun-filled evenings with colleagues - SAP ...",https://community.sap.com/t5/technology-blogs-by-sap/sap-teched-2023-through-my-lens-sap-btp-reference-architectures-use-cases/ba-p/13572573
5267,Amazon,6. System Architecture and Orchestration,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '6.2. Workflow Orchestration for FM/LLM/GenAI']",Improve your productivity with Amazon Q and Bedrock for SAP use cases,https://aws.amazon.com/blogs/awsforsap/improve-your-productivity-with-amazon-q-and-bedrock-for-sap-use-cases/
916,Microsoft,5. Model Deployment and Operation,"['5.4. Model Serving and Scaling', '5.3. Model Monitoring']","Optimizing Azure OpenAI: A Guide to Limits, Quotas, and Best Practices",https://techcommunity.microsoft.com/t5/fasttrack-for-azure/optimizing-azure-openai-a-guide-to-limits-quotas-and-best/ba-p/4076268
873,Microsoft,6. System Architecture and Orchestration,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.1. Model and Prompt Chaining', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']",Microsoft Semantic Kernel and AutoGen: Open Source Frameworks for AI Solutions,https://techcommunity.microsoft.com/t5/educator-developer-blog/microsoft-semantic-kernel-and-autogen-open-source-frameworks-for/ba-p/4051305
78,Nvidia,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],NVIDIA Collaborates With Microsoft to Help Developers Build ...,https://blogs.nvidia.com/blog/microsoft-build-optimized-ai-developers/
5181,Amazon,2. Data Management,['2.3. Dataset Labeling and Annotation'],How Krikey AI harnessed the power of Amazon SageMaker Ground Truth to accelerate generative AI development,https://aws.amazon.com/blogs/machine-learning/how-krikey-ai-harnessed-the-power-of-amazon-sagemaker-ground-truth-to-accelerate-generative-ai-development/
7031,Alibaba,3. Model Fine-Tuning,['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model'],GenAI Model Optimization: Guide to Fine-Tuning and Quantization,https://www.alibabacloud.com/blog/600954
6073,Microsoft,6. System Architecture and Orchestration,['6.5. Platforms/Tools/Studios for FM/LLM/GenAI'],Driving inclusive AI innovation with Azure AI Studio - Microsoft ...,https://techcommunity.microsoft.com/t5/ai-ai-platform-blog/driving-inclusive-ai-innovation-with-azure-ai-studio/ba-p/3977797
1247,SAP,6. System Architecture and Orchestration,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining']",Generative AI Hub - OUT NOW! - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/generative-ai-hub-out-now/ba-p/13580462
4559,Amazon,5. Model Deployment and Operation,"['5.4. Model Serving and Scaling', '5.5. Model Quantization, Pruning, or Distillation']",Quora achieved 3x lower latency and 25% lower Costs by modernizing model serving with Nvidia Triton on Amazon EKS,https://aws.amazon.com/blogs/containers/quora-3x-faster-machine-learning-25-lower-costs-with-nvidia-triton-on-amazon-eks/
89,Nvidia,5. Model Deployment and Operation,['5.1. Model Deployment on Cloud'],Unlocking AI for Enterprises: Join NVIDIA at Oracle CloudWorld,https://blogs.nvidia.com/blog/nvidia-at-oracle-cloudworld/
622,Google,5. Model Deployment and Operation,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud']",Accelerating AI Inference with Google Cloud TPUs and GPUs ...,https://cloud.google.com/blog/products/compute/accelerating-ai-inference-with-google-cloud-tpus-and-gpus
6094,Microsoft,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI']",Building AI Agent Applications Series - Understanding AI Agents,https://techcommunity.microsoft.com/t5/educator-developer-blog/building-ai-agent-applications-series-understanding-ai-agents/ba-p/4046944
697,Google,4. Evaluation and Quality Assurance,['4.6. Model Risk and Trust'],"Infographic: To securely build AI on Google Cloud, follow these best ...",https://cloud.google.com/blog/transform/to-securely-build-ai-on-google-cloud-follow-these-best-practices-infographic/
1388,Oracle,6. System Architecture and Orchestration,['6.2. Workflow Orchestration for FM/LLM/GenAI'],Introducing Select AI - Natural Language to SQL Generation on Autonomous Database,https://blogs.oracle.com/machinelearning/post/introducing-natural-language-to-sql-generation-on-autonomous-database
335,Amazon,6. System Architecture and Orchestration,['6.1. Model and Prompt Chaining'],"Empowering everyone with GenAI to rapidly build, customize, and deploy apps securely: Highlights from the AWS New York Summit",https://aws.amazon.com/blogs/machine-learning/empowering-everyone-with-genai-to-rapidly-build-customize-and-deploy-apps-securely-highlights-from-the-aws-new-york-summit/
2280,Nvidia,6. System Architecture and Orchestration,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.1. Model and Prompt Chaining']",Generative AI for Digital Human Technologies and New AI-powered NVIDIA RTX Lighting,https://developer.nvidia.com/blog/generative-ai-for-digital-humans-and-new-ai-powered-nvidia-rtx-lighting/
5004,Amazon,5. Model Deployment and Operation,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']",Falcon 2 11B is now available on Amazon SageMaker JumpStart,https://aws.amazon.com/blogs/machine-learning/falcon-2-11b-is-now-available-on-amazon-sagemaker-jumpstart/
79,Nvidia,6. System Architecture and Orchestration,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']",WPP and NVIDIA Omniverse Help The Coca-Cola Company Scale Generative AI Content That Pops With Brand Authenticity,https://blogs.nvidia.com/blog/coca-cola-wpp-omniverse-generative-ai/
